index predict log_loss
0 0.031205504455268922 0.06681702143338096
1 0.0056430995642689375 0.06681702143338096
2 0.03361822389428818 0.06681702143338096
3 0.08744856712697573 0.06681702143338096
4 0.18197049348939404 0.06681702143338096
5 0.9167784014839265 0.06681702143338096
6 0.05970755674999396 0.06681702143338096
7 0.058637248304108526 0.06681702143338096
8 0.834788721735482 0.06681702143338096
9 0.79009775089856 0.06681702143338096
10 0.9476489051462115 0.06681702143338096
11 0.9447537832528742 0.06681702143338096
12 0.04552121122621079 0.06681702143338096
13 0.0018920089976210588 0.06681702143338096
14 0.0335260374855232 0.06681702143338096
15 0.10927464382865669 0.06681702143338096
16 0.020929126797272556 0.06681702143338096
17 0.9300713587900056 0.06681702143338096
18 0.9921196159270212 0.06681702143338096
19 0.01179392286391302 0.06681702143338096
20 0.08499080354057169 0.06681702143338096
21 0.9503342272147044 0.06681702143338096
22 0.04555609679340582 0.06681702143338096
23 0.08017940199956365 0.06681702143338096
24 0.011680814776951303 0.06681702143338096
25 0.013318285152403377 0.06681702143338096
26 0.9163926952565168 0.06681702143338096
27 0.02525925825019753 0.06681702143338096
28 0.8248337893100745 0.06681702143338096
29 0.06051527072272093 0.06681702143338096
30 0.032099954430118864 0.06681702143338096
31 0.03655186506581927 0.06681702143338096
32 0.9313525183028338 0.06681702143338096
33 0.729776856539586 0.06681702143338096
34 0.09867297228867195 0.06681702143338096
35 0.8343113739569322 0.06681702143338096
36 0.1390964141594391 0.06681702143338096
37 0.9535140766487898 0.06681702143338096
38 0.9033645772491522 0.06681702143338096
39 0.9368650488396583 0.06681702143338096
40 0.989511394544276 0.06681702143338096
41 0.0481803179772681 0.06681702143338096
42 0.9848806795106181 0.06681702143338096
43 0.9170563142861314 0.06681702143338096
44 0.9590517437049133 0.06681702143338096
45 0.043928094146134876 0.06681702143338096
46 0.024254615798596314 0.06681702143338096
47 0.00043589159568529405 0.06681702143338096
48 0.0049530668366499254 0.06681702143338096
49 0.03347979900737005 0.06681702143338096
50 0.9872267482240393 0.06681702143338096
51 0.9031953159118965 0.06681702143338096
52 0.7114266847168041 0.06681702143338096
53 0.9281902262602685 0.06681702143338096
54 0.050414625687701387 0.06681702143338096
55 0.9911781767149257 0.06681702143338096
56 0.019567816553127993 0.06681702143338096
57 0.90666140742862 0.06681702143338096
58 0.0016546926559024423 0.06681702143338096
59 0.041530559585683635 0.06681702143338096
60 0.022254821857507677 0.06681702143338096
61 0.04473743313923593 0.06681702143338096
62 0.9529257102490911 0.06681702143338096
63 0.9151836797665026 0.06681702143338096
64 0.9493189595430227 0.06681702143338096
65 0.9803859838477955 0.06681702143338096
66 0.8986185529217391 0.06681702143338096
67 0.9748330657429016 0.06681702143338096
68 0.25158461916679675 0.06681702143338096
69 0.8504892366716884 0.06681702143338096
70 0.9955836698601973 0.06681702143338096
71 0.04446154250812612 0.06681702143338096
72 4.34716241813426e-05 0.06681702143338096
73 0.8893918380632421 0.06681702143338096
74 0.8806978889613939 0.06681702143338096
75 0.9906171963159398 0.06681702143338096
76 0.9841825337864805 0.06681702143338096
77 0.09622403101391479 0.06681702143338096
78 0.9948464532124636 0.06681702143338096
79 0.07074291537403223 0.06681702143338096
80 0.9915007523493617 0.06681702143338096
81 0.9351650705144813 0.06681702143338096
82 0.8779847077607985 0.06681702143338096
83 0.00286597767160378 0.06681702143338096
84 0.9858214352777142 0.06681702143338096
85 0.8711043290617027 0.06681702143338096
86 0.06458913583463449 0.06681702143338096
87 0.9375051064987915 0.06681702143338096
88 0.9511036493372271 0.06681702143338096
89 0.8533882737098487 0.06681702143338096
90 0.06504790452194942 0.06681702143338096
91 0.07144376225860186 0.06681702143338096
92 0.0023696744470651197 0.06681702143338096
93 0.030370011674911348 0.06681702143338096
94 0.9703295768413136 0.06681702143338096
95 0.001087589739393615 0.06681702143338096
96 0.04628470792949189 0.06681702143338096
97 0.840943222706815 0.06681702143338096
98 0.057190260353044635 0.06681702143338096
99 0.9813415249295293 0.06681702143338096
100 0.1836642572619609 0.06681702143338096
101 0.9689840103112436 0.06681702143338096
102 0.9854281895314834 0.06681702143338096
103 0.9260263256192295 0.06681702143338096
104 0.9507498136940009 0.06681702143338096
105 0.09006717408469868 0.06681702143338096
106 0.9881756733487703 0.06681702143338096
107 0.036478224038865435 0.06681702143338096
108 0.9408301818040502 0.06681702143338096
109 0.9636056383519563 0.06681702143338096
110 0.8963384669097312 0.06681702143338096
111 0.1379924354306204 0.06681702143338096
112 0.07439674425933433 0.06681702143338096
113 0.9883759647659207 0.06681702143338096
114 0.9902481963141232 0.06681702143338096
115 0.9951336125311979 0.06681702143338096
116 0.016900948554383215 0.06681702143338096
117 0.012227524069329993 0.06681702143338096
118 0.0650554715640737 0.06681702143338096
119 0.05818852631941569 0.06681702143338096
120 0.0027179919499628973 0.06681702143338096
121 0.14606834882972652 0.06681702143338096
122 0.014770711148487653 0.06681702143338096
123 0.12942236657122633 0.06681702143338096
124 0.8041296522173754 0.06681702143338096
125 0.020598233170592135 0.06681702143338096
126 0.03654291047895475 0.06681702143338096
127 0.0019848410977833957 0.06681702143338096
128 0.021072663893930352 0.06681702143338096
129 0.9371812746865246 0.06681702143338096
130 0.026466714045215806 0.06681702143338096
131 0.9838675922107442 0.06681702143338096
132 0.9843422966450005 0.06681702143338096
133 0.8810465062667795 0.06681702143338096
134 0.038645572759994466 0.06681702143338096
135 0.9412935810517465 0.06681702143338096
136 0.9628480094469961 0.06681702143338096
137 0.9026909074134112 0.06681702143338096
138 0.010798874296347793 0.06681702143338096
139 0.9562921546869392 0.06681702143338096
140 0.032975443993489194 0.06681702143338096
141 0.018231750053787854 0.06681702143338096
142 0.9169969064224397 0.06681702143338096
143 0.0698901036594681 0.06681702143338096
144 0.03271460570464319 0.06681702143338096
145 0.08220366218426324 0.06681702143338096
146 0.09933223344182253 0.06681702143338096
147 0.9938726391211353 0.06681702143338096
148 0.9630457562349275 0.06681702143338096
149 0.1206228694472186 0.06681702143338096
150 0.9479704251706259 0.06681702143338096
151 0.007362470423313273 0.06681702143338096
152 0.8880065102511282 0.06681702143338096
153 0.0056411177817596485 0.06681702143338096
154 0.009474361454867436 0.06681702143338096
155 0.11777891686365806 0.06681702143338096
156 0.13441182129260648 0.06681702143338096
157 0.8991343740440966 0.06681702143338096
158 0.33552901209149805 0.06681702143338096
159 0.9905098399339864 0.06681702143338096
160 0.9798741263426365 0.06681702143338096
161 0.046260079303130974 0.06681702143338096
162 0.8678204797483825 0.06681702143338096
163 0.011729732187760245 0.06681702143338096
164 0.9325941842087417 0.06681702143338096
165 0.6595855143793775 0.06681702143338096
166 0.9572994769321426 0.06681702143338096
167 0.9131056700512266 0.06681702143338096
168 0.07989135212006235 0.06681702143338096
169 0.9505822596623033 0.06681702143338096
170 0.9579152808166526 0.06681702143338096
171 0.22139925729161575 0.06681702143338096
172 0.8975998879367258 0.06681702143338096
173 0.04217126393470753 0.06681702143338096
174 0.13923376644061544 0.06681702143338096
175 0.952627091988286 0.06681702143338096
176 0.014332605916433871 0.06681702143338096
177 0.9514113471394239 0.06681702143338096
178 0.00802054415384874 0.06681702143338096
179 0.9800319090718848 0.06681702143338096
180 0.9673668474819963 0.06681702143338096
181 0.08621157307358769 0.06681702143338096
182 0.09961119299855639 0.06681702143338096
183 0.050234742151717984 0.06681702143338096
184 0.9210687591637152 0.06681702143338096
185 0.04678854021163482 0.06681702143338096
186 0.8745574159497815 0.06681702143338096
187 0.009377619266592441 0.06681702143338096
188 0.8322610137239024 0.06681702143338096
189 0.0794093437498382 0.06681702143338096
190 0.02778318630690391 0.06681702143338096
191 0.022777462898111167 0.06681702143338096
192 0.09547973732425005 0.06681702143338096
193 0.012446276478995773 0.06681702143338096
194 0.04306655113839333 0.06681702143338096
195 0.9908637288410524 0.06681702143338096
196 0.14271212005752207 0.06681702143338096
197 0.05675317888663555 0.06681702143338096
198 0.06783298051087296 0.06681702143338096
199 0.8771439518827606 0.06681702143338096
200 0.033728723646514754 0.06681702143338096
201 0.06945593206631988 0.06681702143338096
202 0.030126329904808714 0.06681702143338096
203 0.08158253320969486 0.06681702143338096
204 0.062491838048208265 0.06681702143338096
205 0.7696039333843967 0.06681702143338096
206 0.13459528673424886 0.06681702143338096
207 0.9653972365272421 0.06681702143338096
208 0.07851247414324433 0.06681702143338096
209 0.8864686284754805 0.06681702143338096
210 0.9512999185543288 0.06681702143338096
211 0.00943780310833774 0.06681702143338096
212 0.8665911196569326 0.06681702143338096
213 0.8943729103148537 0.06681702143338096
214 0.018854293774357846 0.06681702143338096
215 0.04340981588259409 0.06681702143338096
216 0.9239245339962274 0.06681702143338096
217 0.9704530412167776 0.06681702143338096
218 0.05898767027445072 0.06681702143338096
219 0.9751287038160208 0.06681702143338096
220 0.14115727525192204 0.06681702143338096
221 0.9484021169972795 0.06681702143338096
222 0.9439783799180662 0.06681702143338096
223 0.9930918332682159 0.06681702143338096
224 0.9439384365047355 0.06681702143338096
225 0.09464622216027517 0.06681702143338096
226 0.05902183665571589 0.06681702143338096
227 0.14306103015414218 0.06681702143338096
228 0.07346400676685469 0.06681702143338096
229 0.9659906200808747 0.06681702143338096
230 0.9956167103713223 0.06681702143338096
231 0.9382181173638913 0.06681702143338096
232 0.16071422687902326 0.06681702143338096
233 0.05041320605934055 0.06681702143338096
234 0.9943397546037218 0.06681702143338096
235 0.88361059325437 0.06681702143338096
236 0.9369717132150013 0.06681702143338096
237 0.1029188398565956 0.06681702143338096
238 0.0014282490051879633 0.06681702143338096
239 0.08910074382252346 0.06681702143338096
240 0.9681976911842238 0.06681702143338096
241 0.033912760742839845 0.06681702143338096
242 0.1787569436993678 0.06681702143338096
243 0.006469439361164641 0.06681702143338096
244 0.9317735434514601 0.06681702143338096
245 0.9888857618784328 0.06681702143338096
246 0.9177502172394041 0.06681702143338096
247 0.005846686046504268 0.06681702143338096
248 0.9961119983328152 0.06681702143338096
249 0.03142078168272396 0.06681702143338096
250 0.9439136659652341 0.06681702143338096
251 0.8973130748740785 0.06681702143338096
252 0.8843661542260954 0.06681702143338096
253 0.5236052955603354 0.06681702143338096
254 0.017181875352415558 0.06681702143338096
255 0.009363855027013444 0.06681702143338096
256 0.8874214105541712 0.06681702143338096
257 0.9560617559173104 0.06681702143338096
258 0.9997789235145574 0.06681702143338096
259 0.3665696973143044 0.06681702143338096
260 0.9986111265025236 0.06681702143338096
261 0.055724276706933806 0.06681702143338096
262 0.02720181192354657 0.06681702143338096
263 0.05026817627910909 0.06681702143338096
264 0.10720451489341579 0.06681702143338096
265 0.931018634934833 0.06681702143338096
266 0.14389840052417258 0.06681702143338096
267 0.9397760662465778 0.06681702143338096
268 0.9236199828991442 0.06681702143338096
269 0.9054025146193044 0.06681702143338096
270 0.8293024798759698 0.06681702143338096
271 0.08420968192282043 0.06681702143338096
272 0.004385474942490559 0.06681702143338096
273 0.31311340458380343 0.06681702143338096
274 0.869631431698786 0.06681702143338096
275 0.08956945369459646 0.06681702143338096
276 0.1380207650869283 0.06681702143338096
277 0.07439073889484427 0.06681702143338096
278 0.9833826197152972 0.06681702143338096
279 0.0015445410142307337 0.06681702143338096
280 0.06153647259524776 0.06681702143338096
281 0.19446228169468768 0.06681702143338096
282 0.020495986263904614 0.06681702143338096
283 0.9469069751741803 0.06681702143338096
284 0.9406306876408204 0.06681702143338096
285 0.9750451289322046 0.06681702143338096
286 0.9405729239007604 0.06681702143338096
287 0.9426645170812222 0.06681702143338096
288 0.9568560869300198 0.06681702143338096
289 0.08039377793371803 0.06681702143338096
290 0.11342004541643982 0.06681702143338096
291 0.8924668395303855 0.06681702143338096
292 0.8245250307295783 0.06681702143338096
293 0.024181079709949718 0.06681702143338096
294 0.9683874626937603 0.06681702143338096
295 0.902804866444233 0.06681702143338096
296 0.9524694750529228 0.06681702143338096
297 0.9544619422845411 0.06681702143338096
298 0.05838136083571602 0.06681702143338096
299 0.9445130541057376 0.06681702143338096
300 0.9815890167181467 0.06681702143338096
301 0.0892871344158436 0.06681702143338096
302 0.9716742718432684 0.06681702143338096
303 0.0019192243230320306 0.06681702143338096
304 0.9755084435734861 0.06681702143338096
305 0.9845172304210082 0.06681702143338096
306 0.07453274213979073 0.06681702143338096
307 0.9794153099843423 0.06681702143338096
308 0.8970565623622918 0.06681702143338096
309 0.16308440211678157 0.06681702143338096
310 0.04352052373750231 0.06681702143338096
311 0.09792124584436458 0.06681702143338096
312 0.936334781265658 0.06681702143338096
313 0.032145659931716426 0.06681702143338096
314 0.03443842480647858 0.06681702143338096
315 0.9631891878966052 0.06681702143338096
316 0.9060693107716795 0.06681702143338096
317 0.0023158843571648774 0.06681702143338096
318 0.0012880536624276695 0.06681702143338096
319 0.007122002997428066 0.06681702143338096
320 0.17532505502576604 0.06681702143338096
321 0.9750193382310895 0.06681702143338096
322 0.9908794177265063 0.06681702143338096
323 0.008721076937518621 0.06681702143338096
324 0.9230805997930924 0.06681702143338096
325 0.009645273677392242 0.06681702143338096
326 0.032616878113184436 0.06681702143338096
327 0.8466161346104186 0.06681702143338096
328 0.022853194136012566 0.06681702143338096
329 0.9717252930360747 0.06681702143338096
330 0.9745836416102267 0.06681702143338096
331 0.008631200155282152 0.06681702143338096
332 0.01279307696501122 0.06681702143338096
333 0.8980515868416964 0.06681702143338096
334 0.8999600375191072 0.06681702143338096
335 0.95204406150542 0.06681702143338096
336 0.9973271799554976 0.06681702143338096
337 0.9916545952466179 0.06681702143338096
338 0.009515326211011374 0.06681702143338096
339 0.8579224097601524 0.06681702143338096
340 0.9358630600171189 0.06681702143338096
341 0.9300029962609462 0.06681702143338096
342 0.9027602277730464 0.06681702143338096
343 0.9952195680117006 0.06681702143338096
344 0.060243032917611454 0.06681702143338096
345 0.2518735410620268 0.06681702143338096
346 0.9873079152074096 0.06681702143338096
347 0.9975090140637222 0.06681702143338096
348 0.831864491616548 0.06681702143338096
349 0.903436498885749 0.06681702143338096
350 0.9615592994675192 0.06681702143338096
351 0.05515108070312375 0.06681702143338096
352 0.9579016944122528 0.06681702143338096
353 0.8947954804394401 0.06681702143338096
354 0.12552019490908206 0.06681702143338096
355 0.04912618321728623 0.06681702143338096
356 0.985918409834538 0.06681702143338096
357 0.967111294033707 0.06681702143338096
358 0.12129802717724408 0.06681702143338096
359 0.9014756645828366 0.06681702143338096
360 0.9239915855690095 0.06681702143338096
361 0.10188637585308535 0.06681702143338096
362 0.8824508243929146 0.06681702143338096
363 0.9754407088042691 0.06681702143338096
364 0.9245914469298686 0.06681702143338096
365 0.9570226025516191 0.06681702143338096
366 0.254377174988888 0.06681702143338096
367 0.9635288847184715 0.06681702143338096
368 0.9859654675625439 0.06681702143338096
369 0.8969656087090823 0.06681702143338096
370 0.8667369270068093 0.06681702143338096
371 0.8995689287911182 0.06681702143338096
372 0.07773844499150577 0.06681702143338096
373 0.02495455716374395 0.06681702143338096
374 0.00036356136101314184 0.06681702143338096
375 0.04487567680617594 0.06681702143338096
376 0.8548885258556914 0.06681702143338096
377 0.03486663085144744 0.06681702143338096
378 0.9073996493117786 0.06681702143338096
379 0.11576939033286782 0.06681702143338096
380 0.00294173786342855 0.06681702143338096
381 0.16143507092716256 0.06681702143338096
382 0.05654128597458064 0.06681702143338096
383 0.13193980020228716 0.06681702143338096
384 0.08107871704921615 0.06681702143338096
385 0.8680702842061939 0.06681702143338096
386 0.9887532140915698 0.06681702143338096
387 0.9634494366845375 0.06681702143338096
388 0.0990276131907387 0.06681702143338096
389 0.9926223435822191 0.06681702143338096
390 0.07095518618340464 0.06681702143338096
391 0.034494776585131656 0.06681702143338096
392 0.008316466200610642 0.06681702143338096
393 0.9957038266065739 0.06681702143338096
394 0.18880729993169426 0.06681702143338096
395 0.05139328321298389 0.06681702143338096
396 0.9735354557148976 0.06681702143338096
397 0.913705938278285 0.06681702143338096
398 0.817886193752362 0.06681702143338096
399 0.016373375598954486 0.06681702143338096
400 0.029491219230321733 0.06681702143338096
401 0.9471834024639253 0.06681702143338096
402 0.9916244480575706 0.06681702143338096
403 0.038516167063107405 0.06681702143338096
404 0.2921989858949494 0.06681702143338096
405 0.05626263052346711 0.06681702143338096
406 0.9441717679223529 0.06681702143338096
407 0.9336274502543795 0.06681702143338096
408 0.024777894532193145 0.06681702143338096
409 0.9611245298766506 0.06681702143338096
410 0.9749122805177606 0.06681702143338096
411 0.08496953967684419 0.06681702143338096
412 0.9578823072230632 0.06681702143338096
413 0.9919692194276744 0.06681702143338096
414 0.040526883634725404 0.06681702143338096
415 0.9368699869851372 0.06681702143338096
416 0.02185182800492136 0.06681702143338096
417 0.11970436143006868 0.06681702143338096
418 0.9700315357304418 0.06681702143338096
419 0.9918709510438948 0.06681702143338096
420 0.9465637293172235 0.06681702143338096
421 0.016169203276378562 0.06681702143338096
422 0.9524425982926417 0.06681702143338096
423 0.9037215129056275 0.06681702143338096
424 0.9517774486437605 0.06681702143338096
425 0.9243508223786461 0.06681702143338096
426 0.036856839819135595 0.06681702143338096
427 0.035501616248645805 0.06681702143338096
428 0.1208524144262412 0.06681702143338096
429 0.08904140925752857 0.06681702143338096
430 0.9915588012167663 0.06681702143338096
431 0.06299309646341666 0.06681702143338096
432 0.0720482149557978 0.06681702143338096
433 0.022902094008346887 0.06681702143338096
434 0.05811993831920709 0.06681702143338096
435 0.01427604254259925 0.06681702143338096
436 0.9471800243537938 0.06681702143338096
437 0.8917179351944049 0.06681702143338096
438 0.11608912332120037 0.06681702143338096
439 0.01251800133454823 0.06681702143338096
440 0.03272916051765722 0.06681702143338096
441 0.9679990763288627 0.06681702143338096
442 0.9508911165288065 0.06681702143338096
443 0.33665889081567607 0.06681702143338096
444 0.046595307443399826 0.06681702143338096
445 0.942993684099501 0.06681702143338096
446 0.002851016230907294 0.06681702143338096
447 0.9426145261381277 0.06681702143338096
448 0.7780417989290439 0.06681702143338096
449 0.036131157294248255 0.06681702143338096
450 0.9509804491210434 0.06681702143338096
451 0.0023360775624933906 0.06681702143338096
452 0.017387668000551564 0.06681702143338096
453 0.9480897682260313 0.06681702143338096
454 0.05845246539770925 0.06681702143338096
455 0.08631910116070586 0.06681702143338096
456 0.962371342540998 0.06681702143338096
457 0.026249885952023287 0.06681702143338096
458 0.050786657527322594 0.06681702143338096
459 0.004687520267401411 0.06681702143338096
460 0.0018588101483735459 0.06681702143338096
461 0.9212513512628974 0.06681702143338096
462 0.03995574649176187 0.06681702143338096
463 0.009657451365197309 0.06681702143338096
464 0.9357929411989877 0.06681702143338096
465 0.9804806967576363 0.06681702143338096
466 0.05046235910249124 0.06681702143338096
467 0.9796317763873451 0.06681702143338096
468 0.9921929945804048 0.06681702143338096
469 0.008400642959350012 0.06681702143338096
470 0.07350291459976897 0.06681702143338096
471 0.7848755740400201 0.06681702143338096
472 0.1542079190390714 0.06681702143338096
473 0.023755731812021365 0.06681702143338096
474 0.9667766915484411 0.06681702143338096
475 0.8654471432270318 0.06681702143338096
476 0.9993692121393734 0.06681702143338096
477 0.044480860044543505 0.06681702143338096
478 0.9349611063851018 0.06681702143338096
479 0.8669865995081562 0.06681702143338096
480 0.9952649136912897 0.06681702143338096
481 0.017699018717107884 0.06681702143338096
482 0.024284954573726248 0.06681702143338096
483 0.09278812189635187 0.06681702143338096
484 0.03362115060805052 0.06681702143338096
485 0.03614128920171778 0.06681702143338096
486 0.05594649144810289 0.06681702143338096
487 0.9417928243424248 0.06681702143338096
488 0.9229678622674391 0.06681702143338096
489 0.17436056935356553 0.06681702143338096
490 0.8952173320304463 0.06681702143338096
491 0.07765075978139573 0.06681702143338096
492 0.968864107277558 0.06681702143338096
493 0.9783286013909296 0.06681702143338096
494 0.9841635362530835 0.06681702143338096
495 0.9877025295299704 0.06681702143338096
496 0.981384649964239 0.06681702143338096
497 0.06701456014440185 0.06681702143338096
498 0.1471920702495753 0.06681702143338096
499 0.9896015264316893 0.06681702143338096
500 0.010560268512405905 0.06681702143338096
501 0.0921812667336265 0.06681702143338096
502 0.002984438961521647 0.06681702143338096
503 0.9631524390476406 0.06681702143338096
504 0.017212862821420753 0.06681702143338096
505 0.9834139625457627 0.06681702143338096
506 0.016778809861656075 0.06681702143338096
507 0.9204569882811778 0.06681702143338096
508 0.00786582081804304 0.06681702143338096
509 0.01089144384445218 0.06681702143338096
510 0.008837244013932802 0.06681702143338096
511 0.9518059058324344 0.06681702143338096
512 0.021312534228258392 0.06681702143338096
513 0.9115099889799004 0.06681702143338096
514 0.9775129624128267 0.06681702143338096
515 0.9815821353640818 0.06681702143338096
516 0.8867692094234094 0.06681702143338096
517 0.8741038201256838 0.06681702143338096
518 0.042185813440348115 0.06681702143338096
519 0.9853725265593205 0.06681702143338096
520 0.9615073272760153 0.06681702143338096
521 0.9645698647898191 0.06681702143338096
522 0.9743004893424796 0.06681702143338096
523 0.9324312896782193 0.06681702143338096
524 0.9385105819409761 0.06681702143338096
525 0.9608786115388027 0.06681702143338096
526 0.9741916198376993 0.06681702143338096
527 0.859207275676557 0.06681702143338096
528 0.9816767198507266 0.06681702143338096
529 0.937739342774974 0.06681702143338096
530 0.9896915779245333 0.06681702143338096
531 0.26569023356407895 0.06681702143338096
532 0.23366678263663426 0.06681702143338096
533 0.8786609316764903 0.06681702143338096
534 0.1379209746067221 0.06681702143338096
535 0.9439749660520398 0.06681702143338096
536 0.9474986412314766 0.06681702143338096
537 0.9796199753790032 0.06681702143338096
538 0.004557944050851571 0.06681702143338096
